conversation_id_str;created_at;username;full_text;kota_kabupaten;retweet_count;favorite_count;labels
1,89695E+18;Tue Mar 04 15:44:38 +0000 2025;AcoyBk;BANJIR JAKARTA !! Mau kiriman dari Bogor MAU kiriman dari TUHAN https://t.co/I5l93AAVc6;DKI Jakarta;0;0;0
1,89695E+18;Tue Mar 04 15:43:54 +0000 2025;alsaarlss;sumpah ini di puncak aja ikut banjir gara gara banyak bangunan villa sama caffe. sekarang Bogor banyak cafe banget btw di gunung salak aja banyak aku masuknya kabupaten Bogor dan itu banyak caffe banget di daerah pegunungan nya :(;Bogor;0;0;0
1,89695E+18;Tue Mar 04 15:43:36 +0000 2025;yibaobao_;Jujur gue bingung banget. Dri kecil klo banjir dibilang kiriman dari bogor mksdnya bogor ni kan lebih tinggi ya.. mereka air banjir tu dateng dri mana?? Nyampe ke kita yg lebih rendah ini wilayahnya? Klo bogor banjir bgmne yg dibawahnya? Jdi lautan? Otak gw aja sih yg gk nyampe;Bogor;0;0;0
1,89683E+18;Tue Mar 04 15:42:24 +0000 2025;Farisa_Dh;@Dwi1975 @harrysofian Kayak banjir besar sekarang ini itu krn kiriman dari Bogor https://t.co/5zStjZsPUl;Bogor;0;1;1
1,89693E+18;Tue Mar 04 15:42:01 +0000 2025;ilymore91;@spinicotine Iyaa ih banjir kiriman dari Bogor parah bgt Ini sebelahan sama Bogor emang dari kmrn hujan trs;Bogor;0;0;1
1,89695E+18;Tue Mar 04 15:40:40 +0000 2025;alsaarlss;pray for jabodetabek aku orang Bogor emang dari hari ke1 puasa Bogor hujan terus dan emang kalo Bogor hujan yang dapet kiriman banjir nya pasti jadetabek tapi sekarang sampe puncak aja kena banjir bandang. banyak longsor juga jalan di batutulis ambruk sampe gabisa di akses;Bogor;0;0;1
1,89672E+18;Tue Mar 04 15:15:02 +0000 2025;XCloningX;@gorengaNyender DAN GUA SEBAGAI WARGA BOGOR PALING BENCI KALO DIBILANG JAKARTA BANJIR * BANJIR KIRIMAN DARI BOGOR * EH BANGSAT EMANG AJA WARGA LU JOROK BUANG SAMPAH SEMBARANGAN. BEKASI BANJIR GA ADA YANG KOAR KIRIMAN DARI BOGOR;DKI Jakarta;1;0;0
1,89694E+18;Tue Mar 04 15:14:12 +0000 2025;CampakaPwk;Polres Bogor Bersama Tim Gabungan Bantu Korban Bencana Banjir Kecamatan Cisarua. Pasca banjir bandang yang melanda beberapa desa di Kec. Cisarua Kab. Bogor membuat rumah korban ditutupi lumpur Polres Bogor bersama tim gabungan terus membantu membersihkan sisa-sisa lumpur. https://t.co/Usmq2AbY8g;Bogor;0;3;2
1,89694E+18;Tue Mar 04 15:12:38 +0000 2025;obinomoto;kalo lg musim banjir gini serem bgt jd orang bogor;Bogor;0;2;1
1,89686E+18;Tue Mar 04 15:09:55 +0000 2025;diallstr_twt;@Vroxxy_ Iyaa plus banjir kiriman dari Bogor;Bogor;0;0;1
1,89694E+18;Tue Mar 04 15:05:19 +0000 2025;ethratibule;bener yang bikin banjir tu bogor soalnya salah satu penghuninya ada yang suka love bombing dan nyepelein orang;Bogor;0;1;1
1,89694E+18;Tue Mar 04 15:04:59 +0000 2025;AmithyaA;Astagfirullah Ya Allah Tega banget pemerintah dasar dzolim. Semua bangunan sm perumahan di-acc amdalnya terpenuhi gak tuh. Duit banyak gak rajin pemeliharaan kali. Giliran musim hujan selalu kyk gini Udh tau ada kiriman bogor knpa gak serius sih soal banjir.;Bogor;0;0;0
1,89694E+18;Tue Mar 04 15:00:00 +0000 2025;jungkyetienne;Kenapa setiap #banjir narasinya selalu 'air kiriman dari #Bogor' sih? Siapa juga yang mau ngirim air banjir;Bogor;0;0;0
1,89694E+18;Tue Mar 04 14:58:03 +0000 2025;TiramisuTwist;Bekasi Bogor banjir. Sales trip canceled. Ok sip!;Bogor;0;0;1
1,89684E+18;Tue Mar 04 14:56:51 +0000 2025;lovcpink;@mingirlxacc Katanya ada tanggul jebol yah by? Mega bekasi sampe kemasukan banjir dalem bgt... Sama katanya ini banjir kiriman dr bogor juga makanya hujannya ga parah2 bgt tapi airnya makin tinggi;Bogor;1;1;1
1,89692E+18;Tue Mar 04 14:53:37 +0000 2025;domarkle;@svmmerfairy komplek ku aman kaa hamdalah pas pagi jg udh surut. cenah kalo banjirnya dr kiriman bogor utk daerah sini ga terlalu parah. tp klo ntar ujan gede terus2an bs aja banjir parah;Bogor;0;0;1
1,89676E+18;Tue Mar 04 14:52:59 +0000 2025;awalludinlutfi;@kusdiari08_ @tiarakit Pantes banjir disini. Di bogor aja begitu wkwk;Bogor;0;0;1
1,89694E+18;Tue Mar 04 14:52:27 +0000 2025;xxxkepo_;Prnh ngalamin mau brngkt karna kesiangan akhir nya dpt bener2 dpn pintu bgt kek satpam ini dari st pasar minggu - manggarai udh bete bgt karna enggap dan banjir keringetan pokok nya emosi mulu kalo dpt lintas bogor-jakarta kota;DKI Jakarta;0;0;0
1,89694E+18;Tue Mar 04 14:51:33 +0000 2025;arsatita8;ga bisa nyerap air semua air hujan dan banjir dari bogor mengalir ke sungai tersebut Kupikir ini semacam efek bola salju yang awalnya kecil makin turun ke bawah makin membesar bolanya Begitu juga banjir di dua kota tsb.. innalillahi wa inna ilaihi rojiun;Bogor;0;0;1
1,89694E+18;Tue Mar 04 14:51:29 +0000 2025;arsatita8;(Random) banjir besar di kota Bekasi dan Bogor bikin geleng2 kepala soalnya ini bukan hanya perkara warga buang sampah sembarangan Tapi Juga pemerintahan sembarangan kasih izin mendirikan bangunan dan/atau mengalih fungsikan daerah resapan air hujan menjadi;Bogor;1;0;0
1,89693E+18;Tue Mar 04 14:18:25 +0000 2025;AyoBogorCom;Update Banjir Jakarta Hari Ini: Pos Angke Hulu Siaga 1 PA Karet Siaga 2 #banjir #banjirjakarta https://t.co/7uuFXxAUjp;DKI Jakarta;0;0;1
1,89693E+18;Tue Mar 04 14:17:49 +0000 2025;Metro_TV;Banjir melanda kawasan Jakarta Bogor Depok Tangerang dan Bekasi (Jabodetabek) pada hari ini (4/3). #Banjir #BanjirJakarta #BanjirJabodetabek #MetroTV https://t.co/wvhk859MKu;DKI Jakarta;4;5;1
1,89692E+18;Tue Mar 04 14:17:14 +0000 2025;Billy_Naravit;@Dedemikoo Tetep jaga kondisi ya itu bogor banjir dimana2 kan;Bogor;0;1;1
1,89693E+18;Tue Mar 04 14:15:53 +0000 2025;jasminetea29;Kasian stay safe yg kena banjir yaaaa Bekasi Bogor parah bgt;Bogor;0;0;1
1,89693E+18;Tue Mar 04 14:07:32 +0000 2025;berita_1986;Banjir Yang Melanda Kawasan Puncak Tepatnya di Cisarua Kabupaten Bogor Minggu (2/3/2025). Sebanyak 423 Orang Turut Terkena Terdampak Banjir. Informasi Lengkapnya Cek IG di bawah ini https://t.co/W9xzXoqLWJ https://t.co/g0p26Tv26L;Bogor;0;0;1
1,89692E+18;Tue Mar 04 14:04:28 +0000 2025;hayatcusuo;Untuk mutualku/non-mutual yang tinggal di daerah terdampak banjir (bekasi bogor sebagainya) pls stay safe yaa;Bogor;0;1;1
1,89685E+18;Tue Mar 04 13:59:45 +0000 2025;sangpembacaalam;[Update 9.00PM]: sel hujan deras mulai meninggalkan jakarta dan belum ada pertumbuhan awan di bogor yang signifikan. Meskipun begitu tetap waspada banjir terutama yang tinggal di dekat bantaran sungai #Hujan #banjir #jakarta https://t.co/HRzgZxRXR6;DKI Jakarta;0;1;1
1,89692E+18;Tue Mar 04 13:58:51 +0000 2025;ferdiverdot;Bogor kalo mau ngirim ngirim kabar aja si jangan ngirim air. Kan jadi banjir kan;Bogor;0;0;0
1,89692E+18;Tue Mar 04 13:55:00 +0000 2025;0xeasypick3;Pit @sunLuckysunny di tempat lu banjir kaga??? Enih daerah bogor ?;Bogor;0;0;1
1,89686E+18;Tue Mar 04 13:54:31 +0000 2025;yanpandu;@pramonoanung Kemarin retret ada Gub Jkt Gub Jabar Wal/Bup Bekasi Wal/Bup Bogor dibahas ga ya penanganan banjir?;Bogor;0;0;0
1,89692E+18;Tue Mar 04 13:53:11 +0000 2025;wahyupadang;Info Banjir Bogor dan Bekasi Situasi Banjir Perbatasan Bogor dan Bekasi tepatnya di Bojong Kulur tidak jauh dari Villa Nusa Indah Bogor Banjir Merendam Kawasan Perumahan Mahkota jalan perhubung terendam sehingga lalulintas tergantung Update 16.04 WIB @RadioElshinta @Metro_TV https://t.co/cD63P8Hviw;Bogor;0;1;1
1,89692E+18;Tue Mar 04 13:52:06 +0000 2025;Rikanaaa06;Ouh Bekasi banjir karena dpt kiriman dri Bogor?;Bogor;0;0;1
1,89692E+18;Tue Mar 04 13:51:55 +0000 2025;haffidfan;Btw buat temen temen di Bekasi Bogor dan Tangerang yang kena banjir stay safe ya. Semoga segera surut;Bogor;0;0;1
1,89692E+18;Tue Mar 04 13:51:15 +0000 2025;gdimazp;@HiFicares daerah Bojong Kulur kabupaten Bogor mati dari siang. Impact banjir kah?;Bogor;0;0;1
1,89692E+18;Tue Mar 04 13:49:52 +0000 2025;e100ss;BMKG Sebut Banjir di Jakarta Depok Tangerang dan Bekasi Merupakan Kiriman dari Bogor https://t.co/XGBxBrrmhL;DKI Jakarta;1;0;1
1,8969E+18;Tue Mar 04 13:49:44 +0000 2025;itslounotlu_;@namgilwaifu kalo di daerah akunya enggak intens bgt tapi karena issuenya tanggul jebol ini yang jadi masalah kalo daerah lain hujan deras terutama bogor tuh pasti nerima banjir kiriman...;Bogor;0;0;0
1,89692E+18;Tue Mar 04 13:48:35 +0000 2025;blewrayy;buset ngeri bet banjir di bogor ya;Bogor;0;0;1
1,89692E+18;Tue Mar 04 13:46:18 +0000 2025;txtanakdepok;Liat Puncak banjir bogor longsor. Jabodetabek banjir semua. Serem banget;Bogor;0;0;1
1,89691E+18;Tue Mar 04 13:23:59 +0000 2025;handokotjung;Adakah yang punya info jasa bersih-bersih rumah setelah banjir yang bisa dihire? Untuk area Bekasi/Bogor (villa nusa indah).;Bogor;20;42;1
1,89691E+18;Tue Mar 04 13:21:52 +0000 2025;shimshimsalabim;"@mirabell___ Lebih tepatnya bekasi dan bogor sih karena ini semua adalah banjir kiriman dari bogor. Hulu &amp; hilir sama2 udah ga ada lahan resapan air. Debit air hujan di bekasi ga sebanyak waktu banjir tahun 2020 kok tp tahun ini malah lebih parah";Bogor;0;0;0
1,89685E+18;Tue Mar 04 13:17:17 +0000 2025;pptra_;@najaejaee14 @lostvayne7_ @BudiBukanIntel gub nya jg ke bogor dlu ada banjir jg itu;Bogor;0;1;1
1,89691E+18;Tue Mar 04 13:16:27 +0000 2025;cherryaraa;Masih mau bilang ini banjir cuman karena kiriman dari bogor?;Bogor;0;1;1
1,8968E+18;Tue Mar 04 13:15:37 +0000 2025;KevinFarell;@TMCPoldaMetro Jam set 8 lewat sini aman ga banjir kaget jam 12 siang-siang banjir berarti ada air tambahan dari bogor kali ya pdhl deket sini gahujan tadi siang sampai sore.;Bogor;0;0;1
1,89691E+18;Tue Mar 04 13:15:12 +0000 2025;25littlesecret;OALAH BANJIR DI BEKASI INI TUH KIRIMAN DR BOGOR;Bogor;0;0;1
1,89691E+18;Tue Mar 04 13:13:44 +0000 2025;ManzJones94;Tugas pertama pak @mas_triadhianto gimana caranya biar bekasi kagak banjir saban bogor ujan deres. Semangat pak.. Semoga ada ide yang keren biar bekasi bebas dari banjir.;Bogor;0;1;1
1,8969E+18;Tue Mar 04 13:12:47 +0000 2025;supincreme;@igyuology kamu juga ya beb... di aku enggak banjir sih cuma sedih liat warga bekasi bogor dll yg kena banjir:';Bogor;0;0;1
1,89691E+18;Tue Mar 04 13:12:40 +0000 2025;AlexCYJaya;@airaniiofifteen Mending 1 derajat daripada banjir 3.5 meter di Bogor Yop.;Bogor;0;0;1
1,89687E+18;Tue Mar 04 13:12:14 +0000 2025;uchiclarista03_;@lesyeuxmevoye Iyaa beb kiriman dri Bogor juga dri jalan raya banjir kalinya rata sama jalanan trs ngalir ke daerah rumah ku + semalaman hujan jadilah;Bogor;0;0;1
1,89691E+18;Tue Mar 04 13:11:43 +0000 2025;mitrajakartaid;BMKG: Banjir Jabodetabek Akibat Luapan Sungai dari Bogor https://t.co/yOpJtIcX8N;Bogor;0;0;1
1,89691E+18;Tue Mar 04 13:09:37 +0000 2025;lxalxalxaxla;Makasih doa nyaa semuanya doain wilayah Bekasi dan Bogor segera surut dan hujan segera reda dan berhenti soalnya beneran banjir dimana sedih jg soalnya menyangsikan langsung rumah warga kerendam banjir;Bogor;0;0;1
1,89691E+18;Tue Mar 04 13:08:17 +0000 2025;rinanamakoe;"Maaf mungkin ada yg membutuhkan evac banjir Nomer Hotline Rescue Basarnas.. * Perum VIlla Nusa indah 2 (Bekasi Jatiasih) =&gt; Erdi : 0812-9885-2206 * Perum Villa Nusa Indah 1 (Raya Bojong Kulur No.12 Blok L4 Bojong Kulur Kec. Gn. Putri Kabupaten Bogor) =&gt; Sahat: 0822-1336-1199";Bogor;0;1;1
1,89691E+18;Tue Mar 04 13:07:15 +0000 2025;haechihacu;@wtrmooileen jakarta juga banjirr katanya banjir kiriman dari bogor kaa;DKI Jakarta;0;0;1
1,89691E+18;Tue Mar 04 13:06:21 +0000 2025;AAMirzano;@duaseribuan Gegaraa si Bogor daeraaah gua banjir nih.;Bogor;0;1;1
1,89691E+18;Tue Mar 04 13:05:00 +0000 2025;itsimehh;banjir terparah di bekasi terakhir 2020 tpi baru kali ini galaxy kena banjir yg tinggi banget semoga cepet surut ya gk ada kiriman air dari bogor https://t.co/p1N8tChMki;Bogor;0;0;1
1,89691E+18;Tue Mar 04 13:04:32 +0000 2025;teddyfarhann;banjir nyalahin bogor mulu padahal sampah ngambang gitu;Bogor;0;0;1
1,89691E+18;Tue Mar 04 13:03:41 +0000 2025;foreiverain;@rehtruevay udah 2025 masih aja nyalahin orang Bogor kalo banjir;Bogor;0;0;1
1,89691E+18;Tue Mar 04 13:02:55 +0000 2025;soloposdotcom;Potret Banjir Rendam Jakarta Ribuan Warga Mengungsi BMKG menyatakan banjir yang merendam kawasan di Jakarta Depok Tangerang dan Bekasi merupakan akibat dari hujan deras yang mengguyur Bogor. https://t.co/0vTRR7xTby https://t.co/a0Y0d1nLUI;DKI Jakarta;0;0;1
1,89691E+18;Tue Mar 04 13:02:49 +0000 2025;seannghsttt;dmn2 banjir weh w baru sampe bogor ternyata perjalanan ke bogor jg banjir asddjaka;Bogor;0;0;1
1,89691E+18;Tue Mar 04 13:02:43 +0000 2025;IskandarC1990;Banjir Bandang di Gunung Mas Cisarua Bogor https://t.co/nPF2gzkGU0 https://t.co/k4GYSXTnBp;Bogor;0;0;1
1,89691E+18;Tue Mar 04 13:00:05 +0000 2025;jenihow;baru kemarinan ini launching rumah baru issue issuenya udah ga banjir tp ga ngaruh kalo dapet kiriman dr bogor ygy;Bogor;0;0;1
1,89691E+18;Tue Mar 04 13:00:01 +0000 2025;detikcom;Banjir bandang menjadi saksi pengorbanan cinta Asep Banjir yang terjadi di Puncak Bogor Jawa Barat membawa duka. Seorang pria bernama Asep Mulyana (59) ditemukan tewas seusai terseret banjir pada Minggu (2/3). https://t.co/DkgPu1sdRX;Bogor;7;33;1
1,8969E+18;Tue Mar 04 12:54:30 +0000 2025;sipaling_pp;@DiPheny Bogor banjir. Jakarta bilek:;DKI Jakarta;0;0;1
1,89691E+18;Tue Mar 04 12:51:27 +0000 2025;twnty0nine;pray for bogor bekasi dan sekitarnya yg kena banjir semoga cepet surut stay safe semua;Bogor;1;0;1
1,89691E+18;Tue Mar 04 12:50:00 +0000 2025;detikcom;BMKG menyatakan banjir yang merendam kawasan di Jadetabek merupakan kiriman dari Bogor. https://t.co/IZrWC5txNL;Bogor;0;3;1
1,89682E+18;Tue Mar 04 12:48:38 +0000 2025;nenenkiri;@skylivie Padahal kalau Anda memiliki literasi yang tinggi tahu dong penyebab banjir kiriman dari Bogor? Pemerintah turut andil di dalamnya. Pemerintah juga turut berkontribusi setiap tahunnya mengirim 'oleh-oleh' dari Bogor.;Bogor;0;0;0
1,89691E+18;Tue Mar 04 12:47:36 +0000 2025;qnarxley;bjir kok pd nyalahin bogor karna banjir.. kita warga bogor kan ga punya remot buat kontrol hujan... DAN DISINI JUGA SAMA KEBANJIRAN BJIR.. semoga cepet surut ya Allah banjirnya di seluruh tempat yg kena banjir;Bogor;0;0;0
1,89691E+18;Tue Mar 04 12:46:19 +0000 2025;rayhancoo;taun wingi demak sampe pantura timur perbatasan kudus banjir saiki bogor-bekasi;Bogor;0;1;1
1,89678E+18;Tue Mar 04 12:43:37 +0000 2025;gfspidernarapit;@kuehbolukukus bogor juga kena kak longsor sama banjir;Bogor;0;0;1
1,8969E+18;Tue Mar 04 12:42:52 +0000 2025;rahasiaaalangit;@putarx Banjir kiriman dr katulampa/bogor nderrr;Bogor;0;0;1
1,89686E+18;Tue Mar 04 12:42:02 +0000 2025;yooyazz;@sehnsuchted bjirrrrrrrr pindah bogor ta aman banjir;Bogor;0;0;1
1,89679E+18;Tue Mar 04 12:41:21 +0000 2025;masarukasu;@txtdrbekasi gubernurnya yg gagal bikin proyek penanggulangan banjir 5 tahun ke belakang. Kang @DediMulyadi71 tolong jangan ulangi kesalahan yg sama. Banjir di Jabar daerah hulu bogor ke hilir ini mengkhawatirkan. tolong diperbaiki dgn roadmap yg jelas;Bogor;0;0;0
1,8969E+18;Tue Mar 04 12:41:05 +0000 2025;DuniaKarinaa;Semoga Banjir (Kiriman/Tidak Kiriman) yang melanda Bogor Bekasi Jakarta membawa BERKAH dan Cepat Surut;DKI Jakarta;0;1;1
1,8969E+18;Tue Mar 04 12:37:21 +0000 2025;coinccidence;"bro bekasi &amp; bogor banjir alhamdulillah tangsel dan kabupaten bogor tidakkkk";Bogor;0;0;1
1,8966E+18;Tue Mar 04 12:36:51 +0000 2025;Legislator75;@BosPurwa @DediMulyadi71 Sdh lah kang dedy gak usah bnyak bacot..langsung action aja benahi puncak dgn mngembalikn pada kawasan hutan yg dulu..benahi kolam2 air diatasnya agar tdk meluap...banjir jkt dn bekasi salah satu pnyebabnya kiriman air dri bogor dn puncak..;Bogor;0;1;0
1,8969E+18;Tue Mar 04 12:15:00 +0000 2025;hariankompas;Banjir melanda sejumlah wilayah di Kabupaten Bogor Jawa Barat yang dipicu curah hujan tinggi sejak Senin (3/3/2025) pagi. Kenapa kawasan Puncak terus jadi langganan banjir maupun longsor? #BahasPeristiwa #AdadiKompas https://t.co/jP7XggOWNy;Bogor;0;0;1
1,8969E+18;Tue Mar 04 12:13:53 +0000 2025;urcrushtype;bogor emng kmaren ujan trs 3 harian nonstop sampe banjir longsor ga kebayang itu air kiriman dari sini bikin banjir segimana;Bogor;0;0;1
1,8969E+18;Tue Mar 04 12:13:42 +0000 2025;every1_won;Temen-temen carat bekasi bogor puncak dan sekitarnya stay safe ya guys! Semoga banjir nya cepat surut;Bogor;0;2;1
1,89671E+18;Tue Mar 04 12:13:17 +0000 2025;JustSsica_;@fitriamudhah27 @convomf Ini juga awalnya yg banjir puncak bogor duluan;Bogor;0;13;1
1,8969E+18;Tue Mar 04 12:12:37 +0000 2025;bbelaff;ya mau kemana lagi air banjir dan hujan dr bogor itu mengalir? nah saat ini dan yg terjadi sekarang itu adalah banjir 5 tahunan bagi gue sbg org kabupaten bekasi dan emg udah sering kena banjir kita emg udah mengkulturkan bahwasanya yauda ini emang wayahnya banjir 5 tahunan;Bogor;0;0;0
1,8969E+18;Tue Mar 04 12:12:36 +0000 2025;bbelaff;gimana ya gue ngeresponnya bingung tapi intinya gini bogor itu kan kota yang dikenal intensitas ujannya tinggi ya dan emg ya rawan banjir dan klo udah banjir pasti daerah sekitarnya terkhusus kabupaten bekasi kena (kiriman) klo bogor di level yg parah karna apa?;Bogor;0;0;0
1,8969E+18;Tue Mar 04 12:10:35 +0000 2025;bebeqmadura;Buat teman-teman yang terkena dampak banjir stay safe ya! Doaku untuk Jakarta Bekasi Tangerang Bogor dan daerah daerah lain yang terkena banjir sejak kemarin semoga Allah senantiasa melindungi dan banjirnya lekas surut amiiin.;DKI Jakarta;4;39;1
1,8969E+18;Tue Mar 04 12:10:34 +0000 2025;___hamsky;Parah mam puncak banjir bandang. Puncak lo kok bisa. Kiamat sudah dekat Khrisna 27thn warga ciluar bogor;Bogor;0;0;0
1,89689E+18;Tue Mar 04 12:09:17 +0000 2025;ardi_tama1;@CorryLauraS @piyopikavet Bogor banjir Jakarta udh jadi waterpark;DKI Jakarta;1;3;1
1,8969E+18;Tue Mar 04 12:07:48 +0000 2025;Ry_Odji;Setelah banyaknya kebakaran skrg dikejutkan dg banjir di bogor jakarta dan sekitarnya (bekasi tangerang dll) Padahal 2025 baru maret Stay safe gaes;DKI Jakarta;0;0;1
1,8969E+18;Tue Mar 04 12:07:38 +0000 2025;humas_sekpatrol;Polres Bogor Bersama Tim Gabungan Bantu Korban Bencana Banjir Kecamatan Cisarua. Pasca banjir bandang yang melanda beberapa desa di Kecamatan Cisarua Kabupaten Bogor membuat rumah korban ditutupi lumpur Polres Bogor bersama tim gabungan terus membantu https://t.co/DHrzJIA1xF;Bogor;0;0;2
1,89689E+18;Tue Mar 04 12:02:14 +0000 2025;inewssumut;BNPB melaporkan sebanyak 346 jiwa terdampak dan satu meninggal dunia akibat banjir bandang yang melanda di Desa Tugu Selatan Kecamatan Cisarua Kabupaten Bogor Jawa Barat. Berita lengkapnya di https://t.co/aRGKPJRgN5 Sumber: https://t.co/o5ujAB9gx5 https://t.co/hEDpjehwdG;Bogor;0;0;1
1,89689E+18;Tue Mar 04 12:01:52 +0000 2025;txdivre;ngeri ih banjir di puncak bogor nya tu;Bogor;0;0;1
1,89689E+18;Tue Mar 04 11:59:18 +0000 2025;RonaJateng5;Sorotan Khusus: Jembatan Putus di Kabupaten Bogor Gegara Luapan Banjir Kali Ciliwung dari Kawasan Puncak hingga Cisarua https://t.co/6bmqAApJj0;Bogor;0;1;1
1,89689E+18;Tue Mar 04 11:59:05 +0000 2025;2Yoon_Gi_Jeong;Haaaa ujan lagi kasian yang banjirrr staysafe kalian #banjir #bekasi #bogor;Bogor;0;0;1
1,89689E+18;Tue Mar 04 11:59:03 +0000 2025;RonaJateng5;Pilu Warga Bogor Akses Jembatan Putus Akibat Banjir Bakal Kembali Pulih Jelang Idul Fitri 1446 Hijriah https://t.co/pDkB9HyB1P;Bogor;0;1;1
1,89689E+18;Tue Mar 04 11:58:55 +0000 2025;Safa_Andriana;@tedy_bambang Bogor banjir gak Om;Bogor;0;1;1
1,89689E+18;Tue Mar 04 11:58:11 +0000 2025;RonaJateng5;Pray for Puncak' Menggema di Medsos usai Insiden Banjir Bandang Kawasan Bogor Begini Kata BPBD hingga Bupati Rudy Susmanto Soal Evakuasi Warga https://t.co/deIrEPVEpD;Bogor;0;1;0
1,89689E+18;Tue Mar 04 11:57:56 +0000 2025;RonaJateng5;Bukan Hanya Banjir di Kawasan Puncak Bogor Begini Sorotan Khusus Bupati Rudy Susmanto Soal Anggaran Pemkab untuk Bantuan Korban Bencana https://t.co/DYxSlBNlZ3;Bogor;0;2;0
1,89689E+18;Tue Mar 04 11:57:34 +0000 2025;Rinrinneyuri;Damn I'm sorry jakarta oomfies banjir dari bogor;DKI Jakarta;0;0;1
1,89689E+18;Tue Mar 04 11:55:54 +0000 2025;rithimlava;dulu jakarta banjir gede era anies karena air kiriman dari bogor. anies ngekritik bupati bogor waktu itu tapi dijawabnya malah saya bukan avatar yang bisa ngendaliin air sekarang kebukti kalo kiriman air dari bogor ini emang biang masalah;DKI Jakarta;0;0;0
1,89689E+18;Tue Mar 04 11:55:00 +0000 2025;detikcom;Wali Kota Bekasi Tri Adhianto bicara soal banjir parah yang melanda Kota Bekasi. Dia menyoroti pentingnya penghijauan secara masif di Bogor. https://t.co/JIWJx60oig;Bogor;1;2;0
1,89689E+18;Tue Mar 04 11:54:32 +0000 2025;nudinlubis;Semua banjir di Jawa Barat adalah hasil dari kepemimpinan. a thread.. Mau Banjir di Bekasi Bogor Indramayu Subang Cirebon. Di periode hujan dengan curah yang tinggi ketika sungai besar meluap flash flood pasti terjadi. Dan akan makin besar resikonya. cc: @DediMulyadi71 https://t.co/57kjXxASNV;Bogor;2;1;0
1,89689E+18;Tue Mar 04 11:54:08 +0000 2025;FINECALZS;kepikiran bgt ini kalo do bogor deres lagi hujannya air kirimannya bakal banjir lagi;Bogor;0;0;1
1,89689E+18;Tue Mar 04 11:51:22 +0000 2025;hanoaxxie;ah ini klo udah pada kena kiriman banjir bogor gweh was-was bgt tai;Bogor;0;0;1
1,89689E+18;Tue Mar 04 11:50:54 +0000 2025;clhuahua;bekasi banjir bukan krn hujan ajah tp krn ada air kiriman bogor;Bogor;0;0;1
1,89689E+18;Tue Mar 04 11:46:29 +0000 2025;Narwsly_;Ada info sewa genset daerah bekasi-bogor gunungputri kah? #zonauang #banjir;Bogor;0;0;1
1,89689E+18;Tue Mar 04 11:45:47 +0000 2025;windahdut;ges doakan supaya rumah aku terhindar dari banjir kiriman Bogor itu;Bogor;0;1;1
1,89689E+18;Tue Mar 04 11:42:49 +0000 2025;opaaaayys;"stay safe temen temen yg di bekasi depok bogor &amp; jakarta yg kena banjir";DKI Jakarta;0;0;1
1,89689E+18;Tue Mar 04 11:41:55 +0000 2025;palpiorange;DEMIII SAMA BGT KAYA 5thn yg laluuuuu pas bgt selesai tahun baru awal januari ujan deres dr malem sampe pagi tbtb banjir. pulang dr bogor-bekasi aksesnya susah bgt sana sini ditutup termasuk pintu tol keluar bekasi barat kek keosss bgt rasanya;Bogor;0;0;1
1,89684E+18;Tue Mar 04 11:41:33 +0000 2025;shitpoztaja;@smollprawn ini banjir karna kiriman bogor woy;Bogor;0;0;1
1,89689E+18;Tue Mar 04 11:39:55 +0000 2025;kaohaeverlastin;byy yg berada di daerah bekasi bogor depok dan lainnya yang terkena banjir semoga cepet surut yahhh stay safe kalian semuaa;Bogor;1;3;1
1,89674E+18;Tue Mar 04 11:38:50 +0000 2025;wakwak2345;@rija_elsyifa @idextratime Hi ka. Ini bukan salah bogor. Tapi salah pemda/pemerintah. Banjir kan bukan hal yg baru. Tapi tetap saja tidak ada perbaikan dari pemda utk membenahi masalah banjir ini. #negeriparakoruptor;Bogor;0;1;0
1,89689E+18;Tue Mar 04 11:38:28 +0000 2025;curlygirl2515;Rumah di Bogor hujan terus gak berhenti ampunnnnnn.. Kerja di Bekasi malah banjir dimana2 macet dimana2...luar biasa pokoknya hari inimah..;Bogor;0;0;1
1,89689E+18;Tue Mar 04 11:38:02 +0000 2025;SuramaduJingga;"Aku dengar di Puncak &amp; Bogor masih turun hujan.. Dan Aku dengar mereka tak berniat mengirim banjir kemanapun juga ke rumah² kalian! Namun yg pasti air mengalir dari tempat yang tinggi menuju tempat yang lebih rendah kawan! Maka berdo'alah : Allahumma shayyiban nafi'an https://t.co/PeypZN5JI5";Bogor;0;0;1
1,89688E+18;Tue Mar 04 11:01:26 +0000 2025;siiz0ur;stay safe untuk temen temen yg di bekasi bogor dan daerah terdampak banjir lainnya;Bogor;0;2;1
1,89684E+18;Tue Mar 04 10:59:17 +0000 2025;IwanKareem;@txtdrbekasi Beks usulin ke pejabat bekasi bikin modif cuaca dong spt di jakarta. Mayan bantu kurangin banjir Di bogor napa ga modif cuaca juga kirimin banjir mulu;DKI Jakarta;0;0;0
1,89688E+18;Tue Mar 04 10:58:03 +0000 2025;p_d_analyst01;Jaksa Tidak Harus Mengambil Kewenangan Penyidikan Polri. Tetapi Melakukan Koordinasi. Bukan Vertikal Tetapi Horizontal. Prof. Dr. Edward Omar Sharif Hiariej Banjir Bekasi #Sritex Pertamina Minta Taaf #Ramadan Puasa Sahur PHK Hotman Bogor Jaksa Ujian Emas Palsu https://t.co/rx3wk1lvHg;Bogor;0;1;0
